review_id,product_id,user_id,review_title,review_content
R2M5S0A5M8DPEJ,B09MKP344P,AGHSNUIUGMFHBLKEXG7CRIF5DC3A,Gud,Good. But brightness level is naturally low in this phone brand
RWJG2SH0FCSIY,B09MKP344P,AEPBNLNECBWYCIHCV4MUJDT5WCBA,Lag,Gud
R2GC03W48T3IJR,B09T3KB6JZ,AGACKHUULXIV2SLNKKA6GWQOP7JQ,TV looks fine,TV looks fine
R3EL2OA6MMM893,B09T3KB6JZ,AHX6DQRYIJWTTXZ22B35O624OAYQ, however I see some lag while selecting the applications, however I see some lag while selecting the applications such as Amazon prime etc. I didn’t install any new apps.
R1GV21LOE1079G,B09T3KB6JZ,AEH6JRDO3GFF5AKVH7SZUP2UPNZA,Best TV in the Price range,Received the TV on time.Good Things about TV and TCL:-1. Quick Response:- After the TV is delivered call the customer care for the installation and within 2 hour technician arrive and installed the TV. After that received call back from the customer care to gather the experience and pinged on whatsapp so that if in future encountered any issue quick help will be provided.2. Quality:- Quality of TV is good and can watch all the contents from the apps in max resolution supported by TV i.e.
R3RT49SO6YCNDO,B09T3KB6JZ,AH4UFMXJR52M6C4NX7QU4XASBENQ,Good for value, 1080p.3. Steal deal
R31P7Y321UTDK1,B09T3KB6JZ,AFVGMSHRL5NQJERZVEKY4JTQ26VQ,Good build quality, during the GIF sale received the TV in 13299 which is just wow price.4. Sound Quality is good.5. Android 11 is good and the extra feature which I find beneficial when compared to my old android 9 tv is the voice search feature which now search the content from another apps also after giving permission which is not working on android 9 tv.6. Bluetooth remote with some extra feature. Bought the TV as already have the TCL s6500 32 inch model back in 2018 when it is launched and tv is working flawlessly and since did not encountered any issue so bought this brand tv again when required second TV.Improvement :-1. Bluetooth remote should have the all apps button on remote instead of TCL menu which my previous android s6500 tv have
R16ZGZCQ1H0ED3,B09T3KB6JZ,AEQH7UPNWWVMWQAZ2TKCXLZNLVLA,I am satisfied it's service till now if this will continue then it is very good, due to which have to move with some extra click which is annoying for my parents to use.2. in Bluetooth remote they provide some extra button to move directly to youtube
R217N2SRNQMWHJ,B09T3KB6JZ,AF2IITAFGAYGRB5HXE2INA4YXL5Q,Affordable price for all, netflix
R1H7N6CO2XOFSO,B09T3KB6JZ,AEXRM3SMHD5HJC5BMNDNQSEMGLYA,Very good tv, tcl channel
RK4CS8ATPVMJ2,B09PNR6F8Q,AHPG3AAPVL7HKSID4IPJ5MDAMAJA,Great to use,Quality is good
R3NEW792RTB2MX,B09PNR6F8Q,AFBWMQUWPLCXK5D4A35AZBEZVRNA, serves the purpose, strong build
R19EPBUZLA6R67,B09PNR6F8Q,AH6RSKPDRXTY7FU32MGPKOFN4PAQ,Good Quality, supports fast charging rates. Some people may find the LED really bright especially in the dark and it cannot be turned off. The port itself can be a bit loose but it can be used with cases are a bit thick.Just check if your smartphone has earphone jack beside the charging port in which case you might not be able to use both together.
R21UXOOY9893V9,B09PNR6F8Q,AHFXY4LR6WSLCD65WDSXNI3FXMIQ,Good,Happy with the product
R1AZ0421422RJO,B09PNR6F8Q,AHLZWB73EYRXKYYJMEGIUMTZ7BYQ,Good one,Good
RUKWFWPEE3FCG,B09PNR6F8Q,AGBA6KKPYVJU2TU52GK575YXMSCA,It's okay,Good one
R35UQJTBQPXBQ6,B09PNR6F8Q,AFLFEMT6PKT5TYRSSFSGKZH76GJQ,Good original cable,More time teken
RAUSXWSL8XXU6,B09PNR6F8Q,AHEGXONYVJHACY73DVEU4O5AH4SA,Good quality,Nice worth it
R2IMGTYKPMXP4N,B00K57MR22,AHNCY56JLPCF2AHRH3SO2RIKHYFA,Best mixer,Best mixer as compared to flimsy  350w
R2LP7PV1I0Z1V0,B00K57MR22,AEBZKKPXROE4RBTBFJ6E5F5BGALA,Best value for money,750w. We use daily since last 4 yrs grinding coconut
R33UGZXCUN1PDT,B00K57MR22,AHMGJ3N5TJ5YYHGONQ4YANYH6EFA,सबसे जरूरी बात ये है के इसमे सब पिस्ता है चाहे पत्थर भी दाल दो।😂। https://youtu.be/WBPca3j306k, dosa batter
RH2ODFAELL6ID,B00K57MR22,AFLOWV4SAZ4GJHBZZJLRC3UYJPPA,Noice is high compared to others, dry chutney etc. Go for it
R1LSVKDGASJ3ZX,B00K57MR22,AHJERQSJBOQHOWKP4BHQUZNAK32A,Five star product, tried many branded but this product is wonderful
R14FNF4GQL91JN,B00K57MR22,AF53E744SCKUPF4AKF4LL3VPKRDQ,BEST MIXI,Best value for money. My mom is pleased with the grinder's performance. If you got the budget go for it.
R2YT02USWR83PT,B00K57MR22,AF4R7KKPJVNKJC5D3CWKKX2JZAHQ,Best in the market best in segment,मे इस से चावल का आटा बनाता हु
R81KUPKOTEI6J,B00K57MR22,AFJQMCVVZBRSBACG5CHFJ653CXVA,Good but not best,ओर मिर्ची का पाउडर बनाता हु
R19CZW6DWGE2WH,B082T6GVLJ,AGD3F3J523RVZPEJGZE7WPFJXONA,Exchange of the cable,I wanted a long cable but this is short just want to exchange . In one day you cannot judge it
R23RHEY0ZRAT67,B082T6GVLJ,AFAKUEWJWYAKREBPXLV2MNKZXMLA,Go for it !!,Very nice product it’s surprisingly charge fast then the original one go for it. 🥹🥹✌️✌️
R14H0NECRS2LAV,B082T6GVLJ,AGM4RYZ46NPKH7I2SDZXAUHSB52A,It works and it is worth,The color is also calming
RETQ7C9XRV1WY,B082T6GVLJ,AHNAIWL3HMBBFWPLJWSHF5XIGJLQ,Superab,Very nice
R2WX5VW2D3WO75,B082T6GVLJ,AELBEUEZY4ZDRRUYDKANK4BUZOHQ,Works Well and Durable,Good product for the price. Works well and charges fast.
RK9ZW19PLNUYO,B082T6GVLJ,AEVI32AU5HIKNCR3VPGFHSFDOL2Q,Very nice product.,Very nice.
R2CPF8A0YDYQRE,B082T6GVLJ,AH2YUV5UZMGORXEBW3SJV4N3V2FQ,Gud product,Good product.. works fine and good quality product
R28O8X64JYO82C,B082T6GVLJ,AHUJ3IACIKHRFAYWD3TAKH3SXKZA,Stopped working in less than a month,Last time I bought a cable for 199 and it worked 8 months
R2GUYHS0CU32OU,B00LZLPYHW,AGQBRQKHB6V2GKNP5NQCBG3TZFPQ,Good,Paper quality is good. Worth buying...
R3TKVWL3ZLGJ2L,B00LZLPYHW,AGXXROFSXQ7UYFJ4SM2KRSY5GNUQ,Boss of premium note books 🏆,Delivery was on time
R1EC5MKPYJIUG3,B00LZLPYHW,AE4OJDGKLBRC3SKJV2S3AHVXBWBA,Didn't expected single binding!, perfect packaging
R3MLY4J9APFPSY,B00LZLPYHW,AEUDSXTROWKKBDOIXDIPXVUR5GAA,Good purchase,evry thing was perfect
R1Q2LLFMPBKRC5,B00LZLPYHW,AGB2VOIFUR7OVK5G6TMSPV52XHFA,Good Quality but paper could be thicker...,but the price could have been little lesser of it would have cost around 100-110
R10RLPU4M73CP6,B00LZLPYHW,AF6LSVYUDV7WMLIBPHXHBDSVFDTA,Worth the Money!, it would be the perfect note book 
R34MKCOD6O491E,B00LZLPYHW,AHPXWAFSPVEID3MIG3SFU4XFOSLA,Good quality, but yeah it's ok price but whatever the premium ness is on the top or I would say more than top🤗
R3R6D9TUIP8SNV,B00LZLPYHW,AF7QEOPISA5J33YVAQWX2EGDEPUQ,Nice products,I ordered it for my physics note..... everything thing is good but didn't expected single metal binding......I ordered it for more aesthetic study but it works for me
R1BR8BOPOWGU0F,B0187F2IOK,AF7UYUVEZZUXIIOJWWI776NZPTRQ,If you’re a home baker,Been using this from almost a year now.I’m home baker and whipping creams and making dough has been easier than ever. Value for money and Philips is a brand you can blindly trust on. The blades are easy detachable and easy to clean. If you’rea home baker who just started off. Please go ahead and buy this without giving a second thought
R3EATDEV562Z39,B0187F2IOK,AH6UCH7MNAI4EDGZ2Q52KI4MDDBA, just go for it without doubt,Very  useful product. Easy to use. I like it😍
R1BISP21J4W67Z,B0187F2IOK,AHAC5FGED7HOO5GSKRTNCX7RMQFA,Excellent👍,Easy to use
R371Z2WNIHW6BE,B0187F2IOK,AFCQT3WCIYIHW4QJCMZSEXJ2A6QQ,Nice product,Hassle free product
R1DUEJXRERZVJ9,B0187F2IOK,AFNH4WZFYWT7D2WDKDIWY4YTR3CQ,Useful, no issues after using it for about 5 months
R1C2TIDQCPNW4A,B0187F2IOK,AFKSVLIYFZUL6NT2QFBSXMWYZUCQ,Bhari,Easy to use n clean i am satisfied
R1KWEO556IO34F,B0187F2IOK,AGXUG6UVU2G7J3OXP4REN3VZCE6Q,Too good,It is may be 250watt but works like 400watt... Really great product in a affordable price.
R2Z4EQK80846LQ,B0187F2IOK,AHRFHGMEBL54OW7P2XZGYOFE7WKQ,Good for cake,Look fir cake making
R1SSAFQAM97XHV,B08KDBLMQP,AGEWFIJDNQ73TIDHQIEMY6PTF7SQ,Best products,पार्टी में फिश बनाने के लिए लगातार लगभग 5किलो लहसुन 
R131W5582A5499,B08KDBLMQP,AGWAYDRCPJOSWY4HN36O4426WURQ,Ok,पोस्ता दाना 
RDE1ESVYI4CAI,B08KDBLMQP,AG3JTK7QUAB6PSV7ECWRFCZCWNYQ,Short Nd sweet product, सरसो तथा अन्य मसाले की पिसाई की
R2RN8NCKNI5DZ4,B08KDBLMQP,AETCTQA5AB7VTMMOTMZW2HNO264Q,Good,Ok but quality not good
RRQ95R1ZRK9NS,B08KDBLMQP,AGBSGY5FA7YYUAR7KJTBGDEZ6TXA,About warranty card,Thoda product small h baki sb mst h
R3PJ930B4YQATF,B08KDBLMQP,AFIUVXNEPQTVOPLMJ5462QTEWXRQ,Good,Good
R2V2HJSJQBW2CM,B08KDBLMQP,AHMTTSRZB6U63UH4TW6J63UXIYEQ,Good 👍,I did not get warranty card
R1C7QRPXGO6AI3,B08KDBLMQP,AEFHQZEKUBGETK53T6ASRZZROQRQ,It's affordable but cheap quality,Good for small family.
RO163Q6WRVSZZ,B08BCKN299,AG4KZO4DB3TYVVMBWPWMMJGD4ZYQ,Recommended !,I bought this splitter for 120 rupees. I did not find any issue with this product. I am using my wired realme buds 2 earphone and MSI gf63 laptop to test it. My feedbacks:My mic is working properly.No issue with left and right sound.Build quality is also not bad
R28DMP1E79OWIH,B08BCKN299,AHE6VSQN5XCADFDWC3TZMMWKYADQ,Good product, splitter used flat cable which seems durable.RECOMMENDED 👍
R2FJI6OH7CFVRL,B08BCKN299,AHRNAZGI4ZD7G633XI64QAT6F3WA,Please wire quality improve karo,Good product overall. I needed this type of adapter for connecting my mobile headset to my Pc for listening & recording so it's working well on my Pc but only problem is if the earphone jack is inserted fully to the line out socket of Pc (front side)
R1CHL5MG2PHSFJ,B08BCKN299,AHUX4GCB3OYN52TETLMI7OO4JJGQ,Value for money product., the sound is very low so it needs to be inserted 3/4 only & in that way full maximum sound coming
R2T11MDTCMZ8IQ,B08BCKN299,AET2XG6WT3TJSTOJRZ5UFC5TYYHQ,Amazing Performance & Great Quality,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61ytYJ9ba7L._SY88.jpg
RV544Y0ARIS17,B08BCKN299,AEOIVRQ4ELTA76SML2EVSFT4UM6A,A lot of noise when mic is plugged in.,Good working with boya m1 mike.
ROHRC9ZCY3ZKI,B08BCKN299,AHEXJOGQ4ZOV6QSW3IHMLRYGFMQA,Great product,When I decided to buy this
R28O9QSWHZF2KK,B08BCKN299,AEWG5SV4CCM5NUDRMA22BMJDGZVA,Good, I found this with good reviews and Amazon recommended. After using it for many months
R2YQPN91YO0X0O,B07MSLTW8Z,AGVFCAHYGUUYGNODPT4TQQXTUGHQ,No any specific,NA
R1LSBBVTFFMUBD,B07MSLTW8Z,AFWK27A6IAU3NDNZKOC6VSFUPT7Q,Ok,Slightly imbalance legs
RM5YUP58CTVMN,B07MSLTW8Z,AEUNRLYPFHSNIUTSTYF72R7XCSMA, in this price !, overall ok product to use delicately.
R8D1M05NWS80B,B07MSLTW8Z,AGIXZFCBWQFPGYRBGOMZN4HDJ22Q,Write karte samay vibrate hota hai,Dislike
R3BSHLY6DC169B,B07MSLTW8Z,AFODHW3TDUL5H2EGNF4DOL5KWEHA,Good but little hard to use on bed because of curvy edge,Curvy edge is making it hard to stay on the bed
RPQSMIZYYZ5XY,B07MSLTW8Z,AGQMTHUQSTGTZAMDFWDNAUTLQN4Q,Poorly designed product, it will usually  fall if the weight on one end of table is more. Overall i am using it so i am used to it now for how to use that. But new people will find it problematic.
RSN8CDJ5X1XI1,B07MSLTW8Z,AE3MQNNHHLUHXURL5S7IAR7JTGNQ,All over good product,The feet are badly designed
RBZWRPAGEE7YW,B07MSLTW8Z,AHUAVIIVYTKSFJV2C42QS4BXFOMQ,Poor Stability, the table rolls over on the slightest nudge
R127S7ET7LEPPH,B07LDN9Q2P,AF4B327ZIB5IJWIFEVY6BWMB75VA,Nice product,Nice
RDFTXU0U50TS,B07LDN9Q2P,AGDV7VQGI42G6HVOGW2OSWKHBPWA,Nice iron,Good iron
R1DU2WDA81XR8N,B07LDN9Q2P,AGPK4QIB6E5RFJAYZCNS7XRT5OVQ,Wonderful product, performance
RBS3MOLNUR0IS,B07LDN9Q2P,AHN2VCYDPYHUDXSLFOLGIN5J46XQ,Best product 👍, look and shape is very good
R2GAKVFK8VGD8L,B07LDN9Q2P,AFYLAHK2PMQOEZJNIM4V7N7ZETYA,Good electric iron,I like this product
R2G24JXNCEDY5G,B07LDN9Q2P,AHZBOE4W3PUVBX7VYDBE57VDPMBA,As expected,Yes
R15Y41S549H84B,B07LDN9Q2P,AFQDUFM2UWWPT2WM2ETLFVSEAVUA,Acch iron hai ap order kar sakte hai,Working well now.
R1GY383SEEC577,B07LDN9Q2P,AHVI4UXZR4TUQT7MQLVDZXKWTOOA,GOOD,Nice product
R3F6A5JNIS8BKN,B097R45BH8,AF4RZTGOIDIWKKEFQWE3PIURRV2Q,Overall good performance,The product is good for 4 members family. It takes 15 minutes to deliver hot water (temp set to 75%). I have checked that it keeps water temparature intact for 6 - 8 hours if not utilized. Insstallation is eazy task. Overall performance is good till date.
RJIVL7YN5KMKL,B097R45BH8,AG4ATWAPS6UTAKDEZLP43YRIHKVQ,No things,Just ok
R5B8NDUDBMN6W,B097R45BH8,AG7WPF7DVFD23RMJ7UATEGMI6ASQ,Nice product,Nice product
R23GKZFUJMY8QV,B097R45BH8,AGQDAPNRFPKXPBX7IO6D5PZ5U6WA,Good deal with Bajaj . It compact & less area coverage.,Its Quite a good deal
RDYVX68OZFVLI,B097R45BH8,AHHIYGP3CYZMZCQ75JLV6FKKXFYQ,GOOD, I Have been using this for last 1 Year bajaj Neo Shkati 15 lt. 
R1LP0ND0ZDZGGH,B097R45BH8,AEONAJKQPOJFD47DLBXAD656UMPQ,Fast delivery, lacking is  Conncection pipe and Haning Bolt and Installation  is not provided by Company.  Other wise a good deal IN Rs. 5300 Festival Sale
R2TF08PD7O9XTJ,B097R45BH8,AFVVQAUFB2HFUQO6U752FCLT53RQ,Not working,GOOD VALUE FOR MONEY
R1IDV66IOQUN6C,B097R45BH8,AFJXMQS4GNTUM3XD54H5AH62S7XQ,Quality product at affordable price,I like Bajaj geyser.  already last 17 years we used only one Bajaj geyser now its second.
R1S4Y5TIEL5G8R,B07QHHCB27,AFENRIT42SOS4O7C4PHSKJNNWIWA,Good product,Good product
R1SGD2AC3S8KEG,B07QHHCB27,AGJW32XBQ6KVXXEPOF2F7TXSI56A,Working fine,Everything is okay but it’s increasing heat at working.
R3JP8FW93ND491,B07QHHCB27,AHRNCTBMQ4Q27ECKAMZP5FFDOWDQ,Best hand blender,What I observe in few days to use with this Kent hand blender that is very sleek design and well built with steel body and there is some issues with this. It is become very hot in 15 minute of continuous run that hot u can't even touch that and there push button you have to continuous press button to run.
R3HWDXEJX098MC,B07QHHCB27,AE5QM7YNLDN264RDC3P7GBGFYUEA,Good product,Easy to handle and comparatively nice blender then others.Decent price
R3FCWGOVQZII60,B07QHHCB27,AEQOF2P6OUP23GYS2CADPFTMVJ4Q,Nice product,Best Kent product
RCQ75ERMBZMJ5,B07QHHCB27,AHOMVPDRQ74UCNTIWQKOWVZVCVSA,Good Product,easy to clean
R1PYXQO11OT86M,B07QHHCB27,AG5ZVXUMPBZT7QYYE23JJU3HTLLA,Nice gadget for simple use.,Having been using this for 6 months working as per standard and it is easy to clean. But getting over heared if we use for more than 5 min. And the cooling time is more.
R2R1QS9VQ64ZCO,B07QHHCB27,AHP3V6CE6O6VEEGPQMAT7WEGTVOA,Defected product recieved have put it on replacement,Seller should check the item before shipping it will reduce the negetive feedback and also return shipping extra charge will b reduced to them.no one is going to take defective product.
R2810JGXE0FCK2,B08PZ6HZLT,AFLOBYPV2H5LSTBAHZWAMF3DHSBQ,Tv is good in price range,Tv is good in this price range
R1IUQMDNCMSXAO,B08PZ6HZLT,AEJBLJCXEPSNHY2ZOQ3DFROYQ3TA,Inexpensive Smart TV,It's an excellent product for this price range
R2GIICLDTZPU3N,B08PZ6HZLT,AEL4JOGDAJ63SDCZSTXIVEERDRUQ,good,Good
R3NKJOJN2NXZVS,B08PZ6HZLT,AEKXW4AP5AGSAUWNXWEFINI2IMVA,Cheap and best,Picture quality is good
R3BZR0ONOMX597,B08PZ6HZLT,AGWTBZZLBB4NGTUCNSTQON62W2AQ,In this budget it’s so good,Amazing product sound quality is okay and smart features is little bit slow but it’s okay overall ✅ love this product
R1HSB3HYXUOWMN,B08PZ6HZLT,AECHOPWYQWIMRB5UR6FLCY2AYKYA,Not bad ok,Ok super work
R1X8YG3O4ADXD1,B08PZ6HZLT,AEW3UJPJQKE355K4WCWGR5CUM4GQ,Very good👍👍,Good product
R21613KQKHLS39,B08PZ6HZLT,AEATK7D6GACRLCZSW4SNRWKVSYZA,Very Nice,
R3WA8CHZXMRJR,B07J2NGB69,AG3P4IMSW644U3FQ2765XNZFNC3Q,Not to the mark.,Had zero expectations when bought it. Neither disappointed nor am I happy.The most important flaw there are times I forget to switch it off. it stays switched on throughout. If you have a big palm then it is going to give you aches after a few hours of use.Rest is all good.
R22MH6ZS821G9A,B07J2NGB69,AGDKW4WQN3ZJJ4CVYLNXLCK5CNIA,Ok.,Product is fine at this cost
R1FIRMYTZRF479,B07J2NGB69,AHU5TPA2UXOKQ4DDHN5RNZVBZLYA,Good Product,It's smooth
R112HB5700T6SG,B07J2NGB69,AFHAATSERIT56U7QXWGJIL4MO3KQ,Good but lack some features,Its a good wireless mouse but sometimes lags when I do heavy tasks like video editing.It doesn't have sleep feature LED glows all the time.Don't have low battery indicator light.
RJFBAWAVEG383,B07J2NGB69,AFX5VVJ6G4NBFDWPMRQBFLYWEW6A,Best quility,Best mouse
RUM1Z3OU0DSOB,B07J2NGB69,AFUUXVY2MHW6RYIDUUOPR2HDA5OA,Nice,Nice
R23D5V15U3KQAT,B07J2NGB69,AGZRENIZWCVXGLGXBQR4KWQZK6AA,Good for money,Good
R270Z7KVYYU4Y7,B07J2NGB69,AEBZFCW7Z2OSX3FS2DVMINPUZ6KQ,Just as expected.,Working as it should be. No issues with reception and latency.
R3CGMQSB9H564N,B081FG1QYX,AH3ZH5IE4MTFB3T33O3QSGLU4BBA,Good pick for Galaxy Note 9,I purchased the cable for my Galaxy Note 9 in July 2022. Have been using it since and it works neat. The cable is tough due to its braided nature.
RG5V69YDA5TLP,B081FG1QYX,AEQHHPCXUH4O5BS4VOQNDBTAAORQ,Durable and quality product,Overall good for usage
R18ESJU4TI0EGY,B081FG1QYX,AFMIGQ3PROFIPTSPVGLBI5XEXCDA,Best Cable for Android Auto, not faced any quality issues. C point section is also good to fit properly in mobile. You can go for it.
R140SU5IGEW7FF,B081FG1QYX,AE2YKXGI2XFOVDHNL6FF2RQAZ55A,The cable I will always carry when I pack my stuff for a ride.,Most expensive cable I have ever purchased. Probably the best cable too. Giving 1 star less for the premium pricing.I bought this as the long cables dont work well with Android Car. This works very well. Go for it if you have to connect with Android Auto.
R1H9W7ECR79TX2,B081FG1QYX,AFID7FPYXSKYIQ4TXVZRJLDCTNWQ,Good charging capacity and data transfers,Short review:This eliminates a need to wrap long cables around the handlebar when the phone is mounted on it for navigation. Compact and powerful. Best suited for motorcycle mobile mounts and powerbanks.[Price bought at: ₹309]_______________________________________________________________________________________Long review:I used to wrap long charging cables around the handle bar so that it won't come in the way while turning. After being fed up of wrapping cables to handlebars
RIAQUZT21P6N1,B081FG1QYX,AEH3VHBR2ECN647RYG3VNMASKBWA,I bought it for my bike, I wanted something short just to sit there and charge device and clear the clutter on motorcycle handle. This is just what I wanted.I have a Mobile mount that looks like BOBO gears jaw grip mount from local stores and that delivers 5v ~2.4A. Tried few cables from local stores and they either die or doesn't charge the device enough when it is in use. Even when the device is not in use
RFIJDX0AGS6ZR,B081FG1QYX,AEZCPNPTW4BIFN7P2QFA3ML4ZKUQ,Excellent, the charging rate used to be low.That is when I have decided to give this one a try as I was always hesitant that ₹300+ for a short cable is too high. Now I am pretty happy with the purchase that it can fetch the complete charging capacity of the mobile charger and deliver it to the device. I did a 400kms roundtrip and this has been a saviour. I am yet to check if the claimed QC3.0 is true but at least it serves the purpose on my motorcycle handlebar so I have no complaints. I will update when I get a chance to test that.Coming to the design and quality
R2Q20EL3OJ81U2,B081FG1QYX,AHJHV3JIPUMAT274GIFQKJPKXNMA,👍, the braided cable looks rugged and the metal connectors feel solid. As I am going to use it only on the motorcycle
R35P4RV0EBJYMG,B08KRMK9LZ,AE5B5BRM3KRUUMGH2DOGYGFHAEAA,Good,Single touch on off is very bad every time use  and single touch any surface this pen  is off please update
R2O1Y08F8IMHQ4,B08KRMK9LZ,AFY5TPNWXE2RPD5FGQR3WHF3J27Q,Its a good alternative apple pencil,Works great
R6V7QSZXNVMZ1,B08KRMK9LZ,AFH3LWABFWVDV36O4EA7EDMVB7OQ,Good, only issue is
REQ2U03TENWZ5,B08KRMK9LZ,AGVLQO56YOIYSE6RU3B634QL325Q,Value for money, it turn off suddenly after 10-15 mins of use. Also
R2PKT81AEN2THV,B08KRMK9LZ,AE56AJOPJC6V2NF73NNWOLPERPXA,Ok, Power on and off sensor is very sensitive. But oher than this issue
R9ZTXWWLOMGJA,B08KRMK9LZ,AHWBMGU2SOK2A2UZBXGWF5O7QCMA,Good performance, works as it should
R1HS0F8PB696H,B08KRMK9LZ,AEVYMGVYSOXKLLJGQNUBA63NQXOQ,perfect fit for AMAZON BASICS (Pencil),Charging is not so longer
R2LQX411MJOWYZ,B08KRMK9LZ,AFT7U6QBELQJ5BQILAGPDITY26FA,Functional for casual use,Pretty decent for money
R1QL22IXTM3HYM,B00S2SEV7K,AFSJUWV2I4CD53EPCRMOQJ3CWR3Q,Good... 😊,Bahut aacha hai ye pen sach me likhne ke Baad erase ho jata hai
R2BCCQQCMW4X56,B00S2SEV7K,AGLYAYWTFPPMLELDG7MBUTWQZTKA,Nice pen but it has some problems., so nice... 😍💫
R8MW9P91PIMJ3,B00S2SEV7K,AHAAYO56NUYMNL7O7P65YAAKV6TA,A great buy,I had bought 5 of these and they are excellent pens for the price but even after waiting for the ink to dry so I can erase the ink properly
R1IR8LR4A6GBLG,B00S2SEV7K,AFWPXEXJRSEYWLZSQDGUDSBDHBLQ,Good pen but finished really quick, it still left a stain and also after keeping my notebook at room temperature it started show the ink in a light blue colour which was not very noticeable hence I am giving this product 4 stars. Also
RO0DFX54L3NCC,B00S2SEV7K,AES4QRD3RAYW2ORTU7E7K76ODZ5A,It's ink gets finished after using it only for 2 or 3 times, I like collecting a lot of stationery from Japanese manufacturers and this was not as good as I expected so I would rather buy a Uni-Ball Air or a Signo or a Sarasa. Not expecting so much compromise from a brand like Pilot
R1KTHYCCXHUBFI,B00S2SEV7K,AFRXDI4SII4JBMPANDYIBWAXES6A,Very nice pen, whose V-Sign is placed at the same price and definitely did not have any quality compromise whatsoever. Anyway
R19DP6TCU06P4W,B00S2SEV7K,AGH6HBX2KQ7SPFSKTLA3TXXEODHQ,Best for neat homework., if you want a starter pen take the V7 or something.
R30Y585J7G8SHZ,B00S2SEV7K,AHWWSRDGMUI3RUPRJLQY7DLHKXIQ,It's help me earn my bread butter,My current go-to pen. Highly recommend if you're someone who happens to do a lot of scribbling while writing an exam paper. Really great for annotating stuff which you can erase and correct as and when needed
R1KOODMSYFQFQK,B088GXTJM3,AEIGFUFEU2YGVXZQSYKPUF5FTCCA,Good,Nice product. Will recommend. Improve packing quality.  Had minor scratches on the product.
R1WX5RVYVOE2Z8,B088GXTJM3,AHAO6EXKU37EEYYK3GH6ZFK4SUMA,Good stand in this price,Amazing stand in this price by AmazonReally just loved it
RU34IVNRBGN2X,B088GXTJM3,AFB4UHZ3QF352GURQDBYC5JORT2A,Stability,Stand stability is good. Worth productQuality of material is enough for all purpose decorations.
R115NGNFV75VQZ,B088GXTJM3,AHUH2DL5E7X6EPG5NEI3PYFTXX2A,Product is good quality but it has scratchs on it.,Product which I have received got the exact product but there were scratch marks on body and the product box was damaged from top. As it is for gift i couldn't replace it because after replacement I will not get the product on time. Please before sending the product re check the product quality and packaging.
R2IELMO4REP9U3,B088GXTJM3,AH4PKU4P7D5AHUHDYV74RUPDD22A,Strong durability,Good
R2CGUT8QR29GBL,B088GXTJM3,AGE7RHK72JYVY6MTM33BY4SVZKOQ,nice product,good
RP30K2QKPN7RL,B088GXTJM3,AEVJRCT5FUVYU4LJMS7EEXGF4LVA,Fantastic,Nice product
R2527FDBEJ54SC,B088GXTJM3,AHPDAOIVOVCS2LWI73U6DBQYETCA,Best light stand,I'm very happy buying this product
R3C2WT83DOSL8U,B0B244R4KB,AHCJOEQEARI6IQ2XGJ6HTGQSRUXQ,Best For It’s Money!🔥,It’s A Good Purchase For Long term Personally I Like It Because It came With 2 Install Kits And Costed Me Around ₹999($12) And Trust Me It’s Very Easy To Install.And It’s Protected The Device For A Fall Of Bed To Ground. Overall Nice Product! 👍
R1GKC3NL9J667A,B0B244R4KB,AGBUKPO3CSYIJA4C4IO22UUEGBLQ,Nice quality,It's very nice.I saw a video on YouTube and got to know that the best way to apply this is
R2EQZSSQHG60ET,B0B244R4KB,AG7EDX6NV5CSHGLF5QKGWTKGYRVA, but comes with a price!, as soon as you remove the paper which comes along the phone. Hence you can easily avoid dust particles! It worked well with me. I'm happy!But
R1AA3R2AQC9MOM,B0B244R4KB,AFUXZLDQRZZW3OBIZHMMRKKIEC3Q,Easiest to install, scratch resistance capabilities have to be checked yet.But
R3IF70MWH0IS69,B0B244R4KB,AFCSX2LUWQ3TNV2RUG7G7PGO4V3Q,Easy to install, it's also a bit pricy!500 for 1 glass?Need to wait and check its life span and protection quality.
RQRALTGTHS809,B0B244R4KB,AENFYL3PYY3GDTSKARQ3XBN5RGEQ,Worth every penny!,After putting lots of screen protectors
R3128T0PG1V9CH,B0B244R4KB,AED2V75UUU3LKRDYR6C7JKBSMOOQ,Worth it, i found this was the easiest. No need to think about alignment as the alignment tray makes it a breeze. I found two big air bubbles after installation but those were removed very easily with the squeege tool. Overall
R1MUW41R427BHI,B0B244R4KB,AHCDZR5MNGRRU7NSOZZCWA5ZIURQ,Good but costly, the process took hardly 10 mins. Just clean the screen properly before installing to avoid any dust mark below screen protector.
R51BP5RJHSCM8,B08CS3BT4L,AHXA44TFJADWFEA3DHLJWVUKZVDQ,An unbiased look at the Kodak TV,I recently purchased the Kodak TV from Amazon and overall
R1FLMETFTLS1GQ,B08CS3BT4L,AFTNE6LMFIWK3AULQAUWK6LP2ZIQ,Sound good, my experience has been satisfactory. The picture quality is good and the streaming capabilities are convenient. The user interface is easy to navigate
RMT5PSCPJISQD,B08CS3BT4L,AE442FMTBZA5GS5MDBKIB76GQDXQ,It's really worthy and the most affordable, although it did take me a little bit of time to get used to it.However
